total,data,pde,wall_pde,inlet,outlet,interface_temp,interface_flux,ordering,reg,wall_reg,epoch,validation_score,nu_hot_m2_s,nu_cold_m2_s,alpha_hot_m2_s,alpha_cold_m2_s,k_wall_w_mk,hot_inlet_temperature_K,cold_inlet_temperature_K,hot_inlet_temperature_bias_K,cold_inlet_temperature_bias_K
15.107053756713867,0.017242291942238808,8521.7509765625,345.8291320800781,0.0,0.0,0.39737462997436523,341.14276123046875,0.0,2.0679515229122397e-13,0.0,12,2.501699288899312,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.65887451171875,283.5039978027344,-0.007785276044160128,0.003991466946899891
14.447128295898438,0.015742266550660133,8421.0732421875,261.19580078125,0.0,0.0,0.38897794485092163,374.60125732421875,0.0,2.0679515229122397e-13,0.0,13,2.3845660732571523,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6582336425781,283.5045166015625,-0.008420768193900585,0.004526511766016483
14.342001914978027,0.012645231559872627,8552.6552734375,291.40728759765625,0.0,0.0,0.4219372868537903,326.57037353515625,0.0,2.0679515229122397e-13,0.0,14,2.195023136883867,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6575927734375,283.50506591796875,-0.009048545733094215,0.00508006289601326
12.580129623413086,0.012614217586815357,7561.45263671875,379.7864990234375,0.0,0.0,0.35183456540107727,380.5355224609375,0.0,2.0679515229122397e-13,0.0,15,2.1082012528996343,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.656982421875,283.5056457519531,-0.009672274813055992,0.005636322777718306
13.574196815490723,0.010922974906861782,7328.03369140625,370.2239685058594,0.0,0.0,0.4118921756744385,455.0093994140625,0.0,2.0679515229122397e-13,0.0,16,1.968068501211932,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6563720703125,283.5062255859375,-0.010276086628437042,0.006237410940229893
12.666054725646973,0.00784546323120594,7014.69921875,354.5088195800781,0.0,0.0,0.4124966263771057,412.8160400390625,0.0,2.0679515229122397e-13,0.0,17,1.8960710478238085,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.65576171875,283.5068664550781,-0.010881125926971436,0.0068702539429068565
12.781179428100586,0.007494155317544937,6900.13818359375,327.9190979003906,0.0,0.0,0.42131733894348145,354.5851745605469,0.0,2.0679515229122397e-13,0.0,18,1.857146155824838,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6551818847656,283.5075378417969,-0.011487020179629326,0.007541256491094828
11.895730972290039,0.0069219633005559444,6690.626953125,297.4041442871094,0.0,0.0,0.3927656412124634,290.7847900390625,0.0,2.0679515229122397e-13,0.0,19,1.7869136726613428,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6545715332031,283.5082092285156,-0.012073107995092869,0.008218124508857727
11.321008682250977,0.006792456842958927,6810.4638671875,297.7482604980469,0.0,0.0,0.3713308870792389,246.41737365722656,0.0,2.0679515229122397e-13,0.0,20,1.8037105321038134,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.65399169921875,283.50885009765625,-0.012663858942687511,0.008860700763761997
11.804581642150879,0.00643295980989933,6523.3515625,247.02450561523438,0.0,0.0,0.3949877619743347,261.7660827636719,0.0,2.0679515229122397e-13,0.0,21,1.7553311930889117,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.65338134765625,283.5094909667969,-0.013260909356176853,0.009501480497419834
11.110790252685547,0.005931631661951542,6531.50927734375,244.77493286132812,0.0,0.0,0.3732520341873169,281.06939697265625,0.0,2.0679515229122397e-13,0.0,22,1.6135591527953332,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.65283203125,283.5101623535156,-0.013830143958330154,0.010163592174649239
11.860471725463867,0.004263320937752724,6273.13623046875,228.49752807617188,0.0,0.0,0.42325901985168457,255.09161376953125,0.0,2.0679515229122397e-13,0.0,23,1.619908883443237,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6522521972656,283.5108337402344,-0.014405926689505577,0.010836765170097351
10.400657653808594,0.003969431854784489,5959.0380859375,266.1484069824219,0.0,0.0,0.3683931231498718,277.7498779296875,0.0,2.0679515229122397e-13,0.0,24,1.9067615191114156,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.65167236328125,283.51153564453125,-0.014997247606515884,0.011548908427357674
11.771575927734375,0.007566864136606455,5789.0888671875,200.85235595703125,0.0,0.0,0.38006067276000977,299.5299987792969,0.0,2.0679515229122397e-13,0.0,25,1.8170230113390653,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.651123046875,283.5122375488281,-0.015520907938480377,0.012232109904289246
10.59457015991211,0.006964350119233131,6302.7490234375,254.37289428710938,0.0,0.0,0.34021061658859253,349.1129150390625,0.0,2.0679515229122397e-13,0.0,26,1.6343620810577741,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6506652832031,283.51287841796875,-0.015990303829312325,0.01288572046905756
11.125680923461914,0.005079434718936682,6209.23974609375,249.24363708496094,0.0,0.0,0.38407400250434875,350.357666015625,0.0,2.0679515229122397e-13,0.0,27,1.6357759509202157,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6501770019531,283.5135192871094,-0.01646488532423973,0.013504048809409142
10.94734001159668,0.004985622130334377,6094.60986328125,263.22222900390625,0.0,0.0,0.37806612253189087,297.306396484375,0.0,2.0679515229122397e-13,0.0,28,1.6123987318946418,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.64971923828125,283.51409912109375,-0.016941498965024948,0.014093662612140179
9.905292510986328,0.0046070655807852745,6157.80322265625,244.22767639160156,0.0,0.0,0.3409268856048584,274.9006652832031,0.0,2.0679515229122397e-13,0.0,29,1.6194232119533196,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.64923095703125,283.51470947265625,-0.01741121895611286,0.014710282906889915
10.380411148071289,0.004418223164975643,6079.03271484375,227.6923828125,0.0,0.0,0.36219775676727295,273.1142578125,0.0,2.0679515229122397e-13,0.0,30,1.4544892717351174,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6488037109375,283.5153503417969,-0.01784525252878666,0.015335746109485626
10.364648818969727,0.003194413147866726,5857.07958984375,251.32974243164062,0.0,0.0,0.3762529790401459,232.37173461914062,0.0,2.0679515229122397e-13,0.0,31,1.4814890569075145,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6483459472656,283.5159912109375,-0.018302060663700104,0.015976527705788612
10.57302474975586,0.0034336592070758343,5970.6708984375,229.67185974121094,0.0,0.0,0.3817170560359955,244.0585479736328,0.0,2.0679515229122397e-13,0.0,32,1.5162295281392675,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6478576660156,283.51666259765625,-0.01878858357667923,0.01667167991399765
10.062479972839355,0.0035493853501975536,5419.2099609375,213.05548095703125,0.0,0.0,0.3599065840244293,201.78286743164062,0.0,2.0679515229122397e-13,0.0,33,1.4133121713542294,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.64739990234375,283.5173645019531,-0.019247213378548622,0.017376570031046867
9.416239738464355,0.002965326886624098,5893.962890625,214.80426025390625,0.0,0.0,0.3410656750202179,170.44375610351562,0.0,2.0679515229122397e-13,0.0,34,1.453346117580694,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.64691162109375,283.51806640625,-0.01973535865545273,0.018074659630656242
10.596532821655273,0.0032040190417319536,5491.80419921875,201.81076049804688,0.0,0.0,0.38541311025619507,183.67880249023438,0.0,2.0679515229122397e-13,0.0,35,1.6396330746952112,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6463928222656,283.518798828125,-0.020250124856829643,0.018783941864967346
9.885700225830078,0.004976719617843628,5438.06396484375,215.14471435546875,0.0,0.0,0.3357073664665222,187.12469482421875,0.0,2.0679515229122397e-13,0.0,36,1.523820523654571,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6459655761719,283.51947021484375,-0.020704682916402817,0.01945878192782402
10.864303588867188,0.0035585775040090084,5229.6318359375,222.4869842529297,0.0,0.0,0.3918692171573639,211.93206787109375,0.0,2.0679515229122397e-13,0.0,37,1.547770700813016,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6455383300781,283.5201416015625,-0.021131698042154312,0.020136011764407158
11.182814598083496,0.003592296037822962,5072.0390625,268.3154602050781,0.0,0.0,0.4042050242424011,242.25717163085938,0.0,2.0679515229122397e-13,0.0,38,1.5752249349035874,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.64508056640625,283.5207824707031,-0.02156793139874935,0.02077559381723404
10.874463081359863,0.0036266688257455826,5318.0380859375,233.77450561523438,0.0,0.0,0.39145851135253906,326.84429931640625,0.0,2.0679515229122397e-13,0.0,39,1.558590555592783,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6446533203125,283.5213928222656,-0.022010482847690582,0.021384017542004585
10.452898025512695,0.003439422231167555,5016.72509765625,254.25082397460938,0.0,0.0,0.37684282660484314,343.8150634765625,0.0,2.0679515229122397e-13,0.0,40,1.6187613001328007,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.6441955566406,283.52203369140625,-0.022447071969509125,0.022019561380147934
7.9245781898498535,0.0027029793709516525,5714.4921875,409.5797424316406,0.0,0.0,0.284547358751297,521.6127319335938,0.0,2.0679515229122397e-13,0.0,41,1.5039314059740678,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.538818359375,283.628173828125,-0.12783405184745789,0.12817303836345673
3.2187862396240234,0.0016986420378088951,6022.00634765625,3941.650146484375,0.0,0.0,0.10836774855852127,2455.18359375,0.0,2.0679515229122397e-13,0.0,42,1.098834385291688,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,303.0094909667969,284.1662292480469,-0.6571524739265442,0.666218101978302
1.027754306793213,0.001020578434690833,5357.123046875,6332.77587890625,0.0,0.0,0.028863228857517242,3475.302734375,0.0,2.0679515229122397e-13,0.0,43,0.908728604887302,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.91058349609375,284.261474609375,-0.756071150302887,0.7614647746086121
0.43051284551620483,0.0007565615233033895,5017.34619140625,7405.01318359375,0.0,0.0,0.008141775615513325,3964.63916015625,0.0,2.0679515229122397e-13,0.0,44,0.8076198944051813,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.88592529296875,284.2705383300781,-0.7807437181472778,0.7705501914024353
0.24679061770439148,0.0006305442657321692,4766.095703125,7704.70166015625,0.0,0.0,0.002305093687027693,4136.076171875,0.0,2.0679515229122397e-13,0.0,45,0.7525195700654834,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.89593505859375,284.243896484375,-0.7707352638244629,0.7439088821411133
0.192975714802742,0.0005713335704058409,4624.15966796875,7934.73486328125,0.0,0.0,0.0008630260126665235,4232.927734375,0.0,2.0679515229122397e-13,0.0,46,0.7242545307752224,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.91033935546875,284.21624755859375,-0.7563313245773315,0.7162396311759949
0.16923817992210388,0.000532491656485945,4497.6318359375,8118.62255859375,0.0,0.0,0.0003796270757447928,4291.33837890625,0.0,2.0679515229122397e-13,0.0,47,0.7013172127772074,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9240417480469,284.1910400390625,-0.7426118850708008,0.6910509467124939
0.15543563663959503,0.0004988252185285091,4370.98095703125,8216.2822265625,0.0,0.0,0.00023152295034378767,4347.720703125,0.0,2.0679515229122397e-13,0.0,48,0.6798097493403881,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9369201660156,284.1687316894531,-0.7297317385673523,0.668739378452301
