total,data,pde,wall_pde,inlet,outlet,interface_temp,interface_flux,ordering,reg,wall_reg,epoch,validation_score,nu_hot_m2_s,nu_cold_m2_s,alpha_hot_m2_s,alpha_cold_m2_s,k_wall_w_mk,hot_inlet_temperature_K,cold_inlet_temperature_K,hot_inlet_temperature_bias_K,cold_inlet_temperature_bias_K
13.843040466308594,0.012908412143588066,8307.20703125,293.5726318359375,0.0,0.0,0.398820698261261,416.91143798828125,0.0,2.0679515229122397e-13,0.0,11,2.4795186576892996,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.99298095703125,283.2116394042969,-0.007018871605396271,0.003304421901702881
13.201823234558105,0.010993852280080318,8446.951171875,356.6234130859375,0.0,0.0,0.396146684885025,371.929931640625,0.0,2.0679515229122397e-13,0.0,12,2.144866148389204,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9923400878906,283.2121887207031,-0.007674831431359053,0.003834022209048271
13.490937232971191,0.014021346345543861,8329.7431640625,252.49542236328125,0.0,0.0,0.37138134241104126,320.5400390625,0.0,2.0679515229122397e-13,0.0,13,2.207593009645188,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9917297363281,283.21270751953125,-0.008259226568043232,0.004353696946054697
13.922502517700195,0.01070354226976633,8579.3798828125,301.05694580078125,0.0,0.0,0.4284576177597046,306.019287109375,0.0,2.0679515229122397e-13,0.0,14,2.5388612492633786,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9911804199219,283.2132263183594,-0.00882236659526825,0.004874553997069597
12.712013244628906,0.00946206133812666,7529.12353515625,388.83056640625,0.0,0.0,0.3949357867240906,381.5556640625,0.0,2.0679515229122397e-13,0.0,15,2.4892997957481553,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9906005859375,283.2137145996094,-0.00940236821770668,0.005385322961956263
12.499687194824219,0.008384376764297485,7655.56494140625,356.9327697753906,0.0,0.0,0.39937496185302734,442.24957275390625,0.0,2.0679515229122397e-13,0.0,16,2.093644498598412,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.989990234375,283.2142333984375,-0.009995550848543644,0.005904251243919134
12.44504165649414,0.007239401340484619,7443.787109375,376.7613525390625,0.0,0.0,0.4109288454055786,476.61505126953125,0.0,2.0679515229122397e-13,0.0,17,1.907398278713258,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9894104003906,283.2148132324219,-0.01058232318609953,0.006464835721999407
12.804990768432617,0.007571653462946415,7464.31298828125,387.8835144042969,0.0,0.0,0.42133980989456177,418.52850341796875,0.0,2.0679515229122397e-13,0.0,18,2.040024379169745,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9888610839844,283.21539306640625,-0.011135457083582878,0.007055535912513733
12.193047523498535,0.006188640370965004,7454.517578125,368.1357116699219,0.0,0.0,0.4134581983089447,355.86566162109375,0.0,2.0679515229122397e-13,0.0,19,2.0423567707064776,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.98828125,283.2160339355469,-0.011727480217814445,0.007678390014916658
11.146536827087402,0.005342543590813875,7386.6943359375,331.11273193359375,0.0,0.0,0.3817509412765503,291.7718200683594,0.0,2.0679515229122397e-13,0.0,20,1.8800245830101556,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9876708984375,283.2166748046875,-0.012341741472482681,0.008317049592733383
11.440303802490234,0.0053616296499967575,7136.84521484375,222.35670471191406,0.0,0.0,0.39327260851860046,240.24606323242188,0.0,2.0679515229122397e-13,0.0,21,2.0372228246135036,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.987060546875,283.21734619140625,-0.012940996326506138,0.00898826401680708
11.586030960083008,0.005033655092120171,7328.68115234375,230.09219360351562,0.0,0.0,0.4030373692512512,262.9514465332031,0.0,2.0679515229122397e-13,0.0,22,1.9592347828013725,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9864501953125,283.218017578125,-0.013557465746998787,0.009681647643446922
12.009565353393555,0.0042920103296637535,6869.2451171875,233.81700134277344,0.0,0.0,0.4288784861564636,266.7812805175781,0.0,2.0679515229122397e-13,0.0,23,1.7589212368089688,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9858093261719,283.21875,-0.014196068048477173,0.010400771163403988
10.959295272827148,0.005479672458022833,6834.33544921875,277.9894714355469,0.0,0.0,0.3726157546043396,326.64288330078125,0.0,2.0679515229122397e-13,0.0,24,1.8852442530692985,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9851989746094,283.2194519042969,-0.014787755906581879,0.011098749935626984
11.414872169494629,0.004416907671838999,6544.05810546875,255.1861114501953,0.0,0.0,0.40359199047088623,393.84521484375,0.0,2.0679515229122397e-13,0.0,25,2.187931312546427,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.984619140625,283.22015380859375,-0.015382192097604275,0.011796679347753525
10.300557136535645,0.003818716388195753,7055.6513671875,312.8834228515625,0.0,0.0,0.36619770526885986,446.663330078125,0.0,2.0679515229122397e-13,0.0,26,2.0795971920972613,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9840087890625,283.2208251953125,-0.015982959419488907,0.012476627714931965
11.220105171203613,0.0030967281199991703,7122.71826171875,287.0502014160156,0.0,0.0,0.41164347529411316,439.7479248046875,0.0,2.0679515229122397e-13,0.0,27,1.733148994838141,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9833984375,283.22149658203125,-0.01659371331334114,0.013166136108338833
10.853521347045898,0.004950198344886303,7036.0087890625,271.21209716796875,0.0,0.0,0.3747384548187256,336.52264404296875,0.0,2.0679515229122397e-13,0.0,28,1.7227775147477695,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9828796386719,283.2221984863281,-0.017135145142674446,0.013850010000169277
10.275915145874023,0.004845889285206795,7276.20068359375,241.45413208007812,0.0,0.0,0.3528859317302704,309.9919738769531,0.0,2.0679515229122397e-13,0.0,29,1.978246075076436,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9823913574219,283.2228698730469,-0.017614973708987236,0.014523639343678951
10.618256568908691,0.002626043977215886,7202.7978515625,277.9521789550781,0.0,0.0,0.3932177424430847,311.8138122558594,0.0,2.0679515229122397e-13,0.0,30,1.998722913816307,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.98187255859375,283.22357177734375,-0.01813121698796749,0.015226501040160656
11.085539817810059,0.0029226946644484997,6880.79345703125,276.5301818847656,0.0,0.0,0.40834927558898926,308.4085693359375,0.0,2.0679515229122397e-13,0.0,31,1.7661245483469215,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9813232421875,283.2242736816406,-0.018672356382012367,0.015931615605950356
10.687917709350586,0.004210040904581547,7218.10400390625,260.9931945800781,0.0,0.0,0.376996248960495,303.97613525390625,0.0,2.0679515229122397e-13,0.0,32,1.7952729363095306,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9808349609375,283.2249450683594,-0.019168997183442116,0.016614079475402832
10.049148559570312,0.0035134763456881046,6624.45947265625,224.65281677246094,0.0,0.0,0.35980424284935,237.7493133544922,0.0,2.0679515229122397e-13,0.0,33,2.09153312116279,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9803466796875,283.22564697265625,-0.01965196058154106,0.017303641885519028
9.519786834716797,0.0026727612130343914,7028.60498046875,233.19931030273438,0.0,0.0,0.3487183451652527,210.91363525390625,0.0,2.0679515229122397e-13,0.0,34,2.0583594531323994,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9798583984375,283.226318359375,-0.02015201561152935,0.017966264858841896
10.924470901489258,0.0024339768569916487,6510.2490234375,252.57347106933594,0.0,0.0,0.40777111053466797,243.56552124023438,0.0,2.0679515229122397e-13,0.0,35,1.7397420236022871,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9793395996094,283.2269592285156,-0.020660970360040665,0.0186131801456213
10.178610801696777,0.003063725773245096,6557.033203125,246.69439697265625,0.0,0.0,0.3703797161579132,262.1880187988281,0.0,2.0679515229122397e-13,0.0,36,1.6857017656933597,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9788513183594,283.2276306152344,-0.021141991019248962,0.019298046827316284
10.975263595581055,0.003447297029197216,6472.79345703125,246.69683837890625,0.0,0.0,0.39764297008514404,252.614013671875,0.0,2.0679515229122397e-13,0.0,37,1.9029892077753932,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9784240722656,283.22833251953125,-0.021582745015621185,0.019986942410469055
10.399015426635742,0.002487360965460539,6186.97900390625,266.5793762207031,0.0,0.0,0.3861122727394104,239.10507202148438,0.0,2.0679515229122397e-13,0.0,38,1.9137583761100045,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9779357910156,283.2290344238281,-0.022069938480854034,0.020678196102380753
10.148252487182617,0.0026759039610624313,6530.02197265625,222.75608825683594,0.0,0.0,0.3738192319869995,264.89691162109375,0.0,2.0679515229122397e-13,0.0,39,1.6878319328330718,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9774169921875,283.2297058105469,-0.022586781531572342,0.0213700570166111
10.18761920928955,0.003879403229802847,5819.705078125,184.52088928222656,0.0,0.0,0.36095190048217773,243.66995239257812,0.0,2.0679515229122397e-13,0.0,40,1.7035472577356514,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.9769592285156,283.2303771972656,-0.02305367961525917,0.02203996852040291
8.125377655029297,0.0026928139850497246,6506.4072265625,448.52825927734375,0.0,0.0,0.2927013337612152,593.87109375,0.0,2.0679515229122397e-13,0.0,41,1.4516990384394113,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.82354736328125,283.38787841796875,-0.17646139860153198,0.17953185737133026
3.5205001831054688,0.0017773383297026157,7168.2646484375,3425.679931640625,0.0,0.0,0.11949194967746735,2234.4755859375,0.0,2.0679515229122397e-13,0.0,42,1.3326828603855678,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.2731628417969,283.945556640625,-0.7268503308296204,0.7372035384178162
1.2171825170516968,0.0010874593863263726,6591.99169921875,6731.48095703125,0.0,0.0,0.035637788474559784,3513.5654296875,0.0,2.0679515229122397e-13,0.0,43,1.1977538994117118,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.1494140625,284.061279296875,-0.8505845665931702,0.85294508934021
0.4609460234642029,0.0007434191647917032,5988.88720703125,7780.966796875,0.0,0.0,0.009516810066998005,4052.681640625,0.0,2.0679515229122397e-13,0.0,44,1.1124933990722927,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.15753173828125,284.03326416015625,-0.8424689173698425,0.8249356746673584
0.25575435161590576,0.0006154116126708686,5664.49853515625,8762.869140625,0.0,0.0,0.0028452344704419374,4341.765625,0.0,2.0679515229122397e-13,0.0,45,1.0610853671079028,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.18316650390625,283.9896240234375,-0.8168187737464905,0.7812953591346741
0.19886603951454163,0.0005581930745393038,5473.3974609375,8998.4951171875,0.0,0.0,0.0012563244672492146,4452.1396484375,0.0,2.0679515229122397e-13,0.0,46,1.033346229445401,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.2149658203125,283.94378662109375,-0.7850350737571716,0.7354315519332886
0.17021577060222626,0.0005196648417040706,5314.4130859375,9244.814453125,0.0,0.0,0.0005726529052481055,4606.28271484375,0.0,2.0679515229122397e-13,0.0,47,0.9906532253597067,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.24468994140625,283.900634765625,-0.7553216218948364,0.6922818422317505
0.15576611459255219,0.0004932378651574254,5185.84619140625,9456.669921875,0.0,0.0,0.0003117902379017323,4717.25390625,0.0,2.0679515229122397e-13,0.0,48,0.9803048143090094,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,9.999997701015673e-07,16.0,302.2650146484375,283.8709716796875,-0.7349746227264404,0.6626365780830383
